"Coll_date","Species","count","w_var","w_mean","w_median","w_max","w_min","w_sd","w_cv","b_var","b_mean","b_median","b_max","b_min","b_sd","b_cv"
20150721,"Nudaria ranruna",20,0.547919281045752,8.28388888888889,8.105,10.22,7.15,0.740215698999793,8.93560631882253,0.199611764705882,5.82666666666667,5.755,6.76,4.92,0.446779324393914,7.66783737518159
20150722,"Nudaria ranruna",147,1.26202575928009,9.11889763779527,9.22,12.57,6.03,1.1233991985399,12.3194627592235,0.758497977225053,6.17077464788732,6.115,10.22,3.84,0.870917893503775,14.1135909703322
20150724,"Nudaria ranruna",24,0.32102536231884,9.31583333333333,9.16,10.95,8.46,0.566591000915864,6.08202165756362,0.350389826839827,6.08227272727273,6.22,7.1,5.13,0.591937350434847,9.73217376097947
20150722,"Olene suisharyonis",10,11.432325,17.85,16.77,23.6,14.05,3.38117213403873,18.9421408069396,4.36060277777778,14.8544444444444,14.21,17.73,12.38,2.0882056358936,14.0577834714955
20150722,"Oroplema plagifera",12,0.566981818181818,8.51,8.645,9.21,6.35,0.752981950767625,8.84820153663484,0.123417777777778,6.828,6.83,7.31,6.06,0.351308664535587,5.1451181097772
20150720,"Ourapteryx changi",11,2.82363222222222,25.901,25.285,28.99,24.3,1.6803666927853,6.48765180025985,1.36156727272727,18.3054545454545,18.2,20.48,16.02,1.16686214812516,6.37439592241598
20150721,"Ourapteryx changi",13,10.4407027777778,23.6344444444444,24.29,29.77,18.57,3.2312076345815,13.6716039261123,7.65289924242424,17.9858333333333,17.57,24.86,13.8,2.76638739919489,15.3809242414579
20150722,"Ourapteryx changi",22,3.26099415584416,25.3768181818182,24.795,30.05,22.85,1.80582229353947,7.11603117696329,1.64668710526316,19.0515,18.99,21.33,16.22,1.2832330673978,6.73560122508882
20150723,"Ourapteryx changi",10,0.955648888888888,24.036,24.055,25.64,22.6,0.977572958345764,4.06711997980431,1.91575111111111,19.162,19.25,21.92,17.12,1.38410661117961,7.2231844858554
20150722,"Parobeidia gigantearia marginifascia",13,1.57305897435897,39.6438461538462,39.81,41.33,37.42,1.254216478268,3.16371038622425,33.4921696969697,31.0333333333333,32.86,36.65,15.42,5.78724197670788,18.6484703868138
20150723,"Parobeidia gigantearia marginifascia",14,0.481178571428573,41.1135714285714,41.305,42.14,39.51,0.693670362224431,1.68720531474522,19.4650554945055,33.8835714285714,34.43,40.38,26.46,4.41192197284874,13.0208292303228
20150720,"Peratophyga sp.",12,0.145604444444444,11.866,11.83,12.77,11.49,0.381581504326984,3.21575513506645,0.193934444444445,9.677,9.58,10.51,9.19,0.440379886512139,4.55078936149777
20150721,"Peratophyga sp.",15,0.472670879120879,12.0464285714286,12.03,13.27,11.05,0.687510639278316,5.70717399934564,1.05740897435897,9.10615384615385,8.94,10.66,7.71,1.02830393092654,11.2924067427311
20150720,"Rikiosatoa fucataria",10,1.23421777777778,19.858,20.105,21.41,17.8,1.11095354438328,5.59448859091189,0.424373333333333,13.632,13.37,15.15,13.06,0.651439431822586,4.77875170057648
20150722,"Rikiosatoa fucataria",24,1.11145923913043,20.46375,20.48,22.56,17.93,1.05425767207568,5.15183029540373,2.69219981884058,13.4179166666667,13.785,17.06,10.26,1.64079243624554,12.2283695524929
20150723,"Rikiosatoa fucataria",23,1.72594285714286,20.95,21.35,22.69,17.89,1.31375144420201,6.27088994845826,2.33212142857143,14.5528571428571,14.32,18.15,11.78,1.52712849117926,10.4936678494697
20150722,"Stigmatophora karenkonis",15,0.234213186813187,15.0914285714286,14.965,15.98,14.4,0.483955769480215,3.20682543199688,0.506478095238095,12.2393333333333,12.25,13.48,11.22,0.711672744481686,5.81463650919184
20150724,"Syntypistis cyanea cyaena",10,1.00539444444444,18.5922222222222,19.05,19.79,16.8,1.00269359449657,5.39308094810799,1.49242777777778,17.385,17.715,18.84,15.12,1.22164961334164,7.02703257602324
20150720,"Syntypistis pryeri",12,2.40502666666667,17.656,17.985,20.33,15.01,1.55081483958165,8.78350045073433,3.39956060606061,18.3716666666667,18.195,22.2,15,1.84378974019832,10.0360504773564
20150722,"Teulisna tumida",11,2.3572,10.925,11.42,12.65,8.06,1.5353175567289,14.0532499471753,1.64826727272727,8.70545454545455,8.49,10.8,6.87,1.2838486175275,14.7476344954078
20150720,"Tiracola plagiata",20,1.45388921052632,26.9595,26.77,29.16,24.7,1.20577328321966,4.47253577855546,7.1661,25.225,25.22,29.23,20.06,2.67695722789887,10.6123180491531
20150722,"Tyana falcata",11,1.572525,15.0966666666667,14.71,16.89,13.65,1.25400358851161,8.30649318952271,1.65106545454545,12.0536363636364,12.35,14.4,10.24,1.28493791855695,10.6601682661787
20150720,"Uropyia meticulodina",12,1.15404107142857,24.29875,24.4,25.8,22.6,1.07426303642477,4.42106296177693,1.89208181818182,20.305,19.97,22.36,18.18,1.3755296500555,6.77433957180746
20150721,"Uropyia meticulodina",22,2.16626287878788,25.8358333333333,26.17,27.02,21.5,1.47182297807443,5.69682796403353,2.78224090909091,21.1013636363636,21.005,24.51,17.47,1.66800506866463,7.90472643099799
20150722,"Uropyia meticulodina",11,1.84991555555556,25.496,25.255,27.75,23.11,1.36011600812414,5.33462507108622,2.30029636363636,21.9981818181818,22.24,24.16,18.4,1.51667279386042,6.89453704126977
20150720,"Westermannia elliptica elliptica",23,2.65997789473684,16.479,16.825,19.11,11.37,1.6309438662127,9.89710459501611,4.26644466403162,14.3508695652174,14.64,17.98,10.17,2.06553737899647,14.3931165258639
20150721,"Westermannia elliptica elliptica",15,0.491842424242424,15.9966666666667,15.825,17.45,15.14,0.701314782563738,4.38413075159662,1.10921098901099,14.4257142857143,14.575,15.81,12.67,1.05319086067578,7.30078829939637
20150722,"Westermannia elliptica elliptica",32,1.00166661538462,16.7011538461538,16.65,18.36,14.19,1.00083296078048,5.99259769714032,1.48784586693548,14.6915625,14.675,17.23,12.41,1.21977287514335,8.30254014944533
